1037	8628	2.0658
1037	8629	0.0677
1037	8630	0.0561
1037	8631	-0.0148
1038	8619	526577.124
1038	8620	5778575.474
1038	8621	155000
1038	8622	463000
1038	8624	100028.0577
1038	8625	-533.9532
1038	8626	-3.3943
1038	8627	0.1935
1038	8628	-2.0687
1038	8629	-0.0235
1038	8630	-0.0554
1038	8631	0.0167
1039	8664	
1040	8664	
1041	8619	53.5
1041	8620	-7.7
1041	8621	53.5
1041	8622	-7.7
1041	8623	0.763
1041	8632	-0.374
1041	8634	2.852
1041	8635	5.703
1041	8636	13.11
1041	8639	-2.81
1041	8643	-0.119
1041	8644	0.17
1041	8645	-0.887
1041	8646	4.877
1041	8647	3.913
1041	8648	2.163
1041	8650	-46.666
1041	8651	-27.795
1041	8652	18.867
1041	8670	-61.678
1041	8671	113.743
1041	8677	-265.898
1041	8683	-95.377
1041	8684	-284.294
1041	8690	-853.95
1041	8694	0.1
1041	8695	3600
1041	8716	-4.487
1041	8717	0.123
1041	8718	0.215
1041	8719	-0.515
1041	8720	0.183
1041	8721	-0.265
1041	8722	-0.57
1041	8723	0.414
1041	8724	-0.341
1041	8725	-4.68
1041	8726	1.196
1042	8619	53.5
1042	8620	-7.7
1042	8621	53.5
1042	8622	-7.7
1042	8623	0.763
1042	8632	-0.374
1042	8634	2.852
1042	8635	5.703
1042	8636	13.11
1042	8639	-2.81
1042	8643	-0.119
1042	8644	0.17
1042	8645	-0.887
1042	8646	4.877
1042	8647	3.913
1042	8648	2.163
1042	8650	-46.666
1042	8651	-27.795
1042	8652	18.867
1042	8670	-61.678
1042	8671	113.743
1042	8677	-265.898
1042	8683	-95.377
1042	8684	-284.294
1042	8690	-853.95
1042	8694	0.1
1042	8695	3600
1042	8716	-4.487
1042	8717	0.123
1042	8718	0.215
1042	8719	-0.515
1042	8720	0.183
1042	8721	-0.265
1042	8722	-0.57
1042	8723	0.414
1042	8724	-0.341
1042	8725	-4.68
1042	8726	1.196
1043	8617	55
1043	8618	0
1043	8623	-5.56098e-06
1043	8632	5.68797e-08
1043	8633	-2.32217e-09
1043	8634	-7.69931e-09
1043	8635	-7.86953e-09
1043	8636	-6.12216e-09
1043	8637	-4.01382e-09
1043	8639	1.48944e-05
1043	8643	1.5226e-06
1043	8644	9.10592e-07
1043	8645	-3.82241e-07
1043	8646	-8.51732e-07
1043	8647	-5.66713e-07
1043	8648	-1.85188e-07
1043	8649	2.84312e-08
1043	8650	6.84853e-08
1043	8651	5.00828e-08
1043	8652	4.15937e-08
1043	8653	7.62236e-09
1043	8696	1
1043	8716	-1.55391e-06
1043	8717	-4.0262e-07
1043	8718	-5.09693e-07
1043	8719	-8.19775e-07
1043	8720	-2.47592e-07
1043	8721	1.36682e-07
1043	8722	1.86198e-07
1043	8723	1.2335e-07
1043	8724	2.68191e-06
1043	8725	2.4529e-06
1043	8726	2.944e-07
1044	8619	155000
1044	8620	463000
1044	8621	663395.607
1044	8622	5781194.38
1044	8624	-51.681
1044	8625	3290.525
1044	8626	20.172
1044	8627	1.133
1044	8628	2.075
1044	8629	0.251
1044	8630	0.075
1044	8631	-0.012
1044	8694	1e-05
1044	8695	1
1045	8619	663395.607
1045	8620	5781194.38
1045	8621	155000
1045	8622	463000
1045	8624	56.619
1045	8625	3290.362
1045	8626	20.184
1045	8627	-0.861
1045	8628	2.082
1045	8629	-0.023
1045	8630	0.07
1045	8631	-0.025
1045	8694	1e-05
1045	8695	1
1046	8619	155000
1046	8620	463000
1046	8621	663395.563
1046	8622	5781194.442
1046	8624	-51.718
1046	8625	3290.521
1046	8626	20.154
1046	8627	1.152
1046	8628	2.061
1046	8629	0.238
1046	8630	0.058
1046	8631	-0.013
1046	8694	1e-05
1046	8695	1
1047	8619	663395.563
1047	8620	5781194.442
1047	8621	155000
1047	8622	463000
1047	8624	99943.4175
1047	8625	-3290.3612
1047	8626	-20.1673
1047	8627	0.8387
1047	8628	-2.0651
1047	8629	0.0334
1047	8630	-0.0523
1047	8631	0.23
1047	8694	1e-05
1047	8695	1
1048	8619	0
1048	8620	0
1048	8621	449681.702
1048	8622	5460505.326
1048	8624	-71.3747
1048	8625	1858.8407
1048	8626	-5.4504
1048	8627	-16.9681
1048	8628	4.0783
1048	8629	0.2193
1048	8694	1e-05
1048	8695	1
1049	8619	500000
1049	8620	5500000
1049	8621	448933.793
1049	8622	5461423.984
1049	8624	28.7827
1049	8625	-1843.8236
1049	8626	0.0864
1049	8627	11.9065
1049	8628	-4.0793
1049	8629	0.0809
1049	8694	1e-05
1049	8695	1
1050	8619	155000
1050	8620	463000
1050	8621	526577.124
1050	8622	5778575.474
1050	8624	99969.1014
1050	8625	533.6385
1050	8626	3.3943
1050	8627	-0.1391
1050	8628	2.0658
1050	8629	0.0677
1050	8630	0.0561
1050	8631	-0.0148
1050	8694	1e-05
1050	8695	1
1051	8619	526577.124
1051	8620	5778575.474
1051	8621	155000
1051	8622	463000
1051	8624	100028.0577
1051	8625	-533.9532
1051	8626	-3.3943
1051	8627	0.1935
1051	8628	-2.0687
1051	8629	-0.0235
1051	8630	-0.0554
1051	8631	0.0167
1051	8694	1e-05
1051	8695	1
1052	8617	52
1052	8618	10
1052	8623	-2.65261
1052	8633	0.17197
1052	8639	-4.13447
1052	8643	1.98425
1052	8644	0.30068
1052	8645	-2.31939
1052	8649	-1.70401
1052	8652	-5.48711
1052	8669	1.04974
1052	8681	7.41956
1052	8684	-1.61351
1052	8685	5.92933
1052	8686	-1.97974
1052	8687	1.57701
1052	8690	-6.52522
1052	8691	16.85976
1052	8692	-1.79701
1052	8696	0.05235988
1052	8697	-0.22899
1052	8698	-0.05401
1052	8699	-0.78909
1052	8700	-0.10572
1052	8701	0.05283
1052	8702	0.02445
1052	8703	-3.08344
1052	8704	-14.32516
1052	8705	4.49096
1052	8706	9.9875
1052	8707	7.80215
1052	8708	-2.26917
1052	8709	0.16438
1052	8710	-17.45428
1052	8711	-8.25844
1052	8712	5.28734
1052	8713	8.87141
1052	8714	-3.48015
1052	8715	0.71041
1052	8716	2.06392
1052	8717	0.77921
1052	8718	0.26743
1052	8719	0.10706
1052	8721	0.76407
1052	8722	-0.9543
1052	8724	-1.50572
1052	8725	1.94075
1052	8726	-1.376
1053	8727	
1054	8727	
1055	8605	-145.7
1055	8606	-249.1
1055	8607	1.5
1056	8605	-85.645
1056	8606	-273.077
1056	8607	-79.708
1056	8608	-2.289
1056	8609	1.421
1056	8610	-2.532
1056	8611	3.194
1057	8605	-202.234
1057	8606	-168.351
1057	8607	-63.51
1057	8608	-3.545
1057	8609	-0.659
1057	8610	1.945
1057	8611	2.1
1058	8605	-18.944
1058	8606	-379.364
1058	8607	-24.063
1058	8608	-0.04
1058	8609	0.764
1058	8610	-6.431
1058	8611	3.657
1059	8605	-294.7
1059	8606	-200.1
1059	8607	525.5
1060	8605	-3.2
1060	8606	-5.7
1060	8607	2.8
1061	8605	-20.8
1061	8606	11.3
1061	8607	2.4
1062	8605	226.702
1062	8606	-193.337
1062	8607	-35.371
1062	8608	2.229
1062	8609	4.391
1062	8610	-9.238
1062	8611	0.9798
1063	8605	-2.227
1063	8606	6.524
1063	8607	2.178
1064	8605	-0.652
1064	8606	1.619
1064	8607	0.213
1065	8605	44.585
1065	8606	-131.212
1065	8607	-39.544
1066	8605	593.032
1066	8606	26
1066	8607	478.741
1066	8608	1.9848
1066	8609	-1.7439
1066	8610	9.0587
1066	8611	4.0772
1066	8617	3903453.148
1066	8618	368135.313
1066	8667	5012970.306
1067	8605	-92.1
1067	8606	-89.9
1067	8607	114.9
1068	8657	
1068	8658	
1069	8657	
1069	8658	
1070	8605	-100
1070	8606	-248
1070	8607	259
1071	8605	-181
1071	8606	-122
1071	8607	225
1072	8728	50000
1072	8729	-500000
1073	8605	-48
1073	8606	55
1073	8607	52
1074	8605	-275.7224
1074	8606	94.7824
1074	8607	340.8944
1074	8608	-8.001
1074	8609	-4.42
1074	8610	-11.821
1074	8611	1
1075	8605	-89.05
1075	8606	-87.03
1075	8607	-124.56
1076	8605	
1076	8606	
1076	8607	
1076	8608	
1076	8609	
1076	8610	
1076	8611	
1076	8617	
1076	8618	
1076	8667	
1077	8605	
1077	8606	
1077	8607	
1077	8608	
1077	8609	
1077	8610	
1077	8611	
1077	8617	
1077	8618	
1077	8667	
1078	8605	-265.983
1078	8606	76.918
1078	8607	20.182
1078	8608	0.4099
1078	8609	2.9332
1078	8610	-2.6881
1078	8611	0.43
1078	8617	4098647.674
1078	8618	442843.139
1078	8667	4851251.093
1079	8605	-265.983
1079	8606	76.918
1079	8607	20.182
1079	8608	0.4099
1079	8609	2.9332
1079	8610	-2.6881
1079	8611	0.43
1079	8617	4098647.674
1079	8618	442843.139
1079	8667	4851251.093
1080	8605	175
1080	8606	-38
1080	8607	113
1081	8605	174.05
1081	8606	-25.49
1081	8607	112.57
1081	8608	0
1081	8609	0
1081	8610	-0.554
1081	8611	0.2263
1082	8605	174.05
1082	8606	-25.49
1082	8607	112.57
1082	8608	0
1082	8609	0
1082	8610	-0.554
1082	8611	0.2263
1083	8605	50
1083	8606	212
1083	8607	381
1084	8605	70
1084	8606	207
1084	8607	389.5
1085	8605	65.334
1085	8606	212.46
1085	8607	387.63
1086	8605	-33.722
1086	8606	153.789
1086	8607	94.959
1086	8608	8.581
1086	8609	4.478
1086	8610	-4.54
1086	8611	-8.95
1087	8605	-112
1087	8606	-110.3
1087	8607	-140.2
1088	8605	-223.7
1088	8606	-67.38
1088	8607	1.34
1089	8605	-225.4
1089	8606	-67.7
1089	8607	7.85
1090	8605	-227.1
1090	8606	-68.1
1090	8607	14.4
1091	8605	-231.61
1091	8606	-68.21
1091	8607	13.93
1092	8605	-225.06
1092	8606	-67.37
1092	8607	14.61
1093	8605	-229.08
1093	8606	-65.73
1093	8607	20.21
1094	8605	-230.47
1094	8606	-56.08
1094	8607	22.43
1095	8605	-270.933
1095	8606	115.599
1095	8607	-360.226
1095	8608	-5.266
1095	8609	-1.238
1095	8610	2.381
1095	8611	-5.109
1095	8617	2464351.59
1095	8618	-5783466.61
1095	8667	974809.81
1096	8605	-270.933
1096	8606	115.599
1096	8607	-360.226
1096	8608	-5.266
1096	8609	-1.238
1096	8610	2.381
1096	8611	-5.109
1096	8617	2464351.59
1096	8618	-5783466.61
1096	8667	974809.81
1097	8605	28
1097	8606	-121
1097	8607	-77
1098	8605	0
1098	8606	0
1098	8607	0
1099	8605	0
1099	8606	0
1099	8607	0
1100	8605	-166
1100	8606	-15
1100	8607	204
1101	8605	-118
1101	8606	-14
1101	8607	218
1102	8605	-134
1102	8606	-2
1102	8607	210
1103	8605	-165
1103	8606	-11
1103	8607	206
1104	8605	-123
1104	8606	-20
1104	8607	220
1105	8605	-128
1105	8606	-18
1105	8607	224
1106	8605	-161
1106	8606	-14
1106	8607	205
1107	8605	-43
1107	8606	-163
1107	8607	45
1108	8605	-133
1108	8606	-48
1108	8607	148
1109	8605	-134
1109	8606	-48
1109	8607	149
1110	8605	-150
1110	8606	-250
1110	8607	-1
1111	8605	-143
1111	8606	-236
1111	8607	7
1112	8605	593.16
1112	8606	26.15
1112	8607	478.54
1112	8608	-6.3239
1112	8609	-0.5008
1112	8610	-5.5487
1112	8611	4.0775
1113	8605	-143
1113	8606	-90
1113	8607	-294
1114	8605	-138
1114	8606	-105
1114	8607	-289
1115	8605	-153
1115	8606	-5
1115	8607	-292
1116	8605	-125
1116	8606	-108
1116	8607	-295
1117	8605	-161
1117	8606	-73
1117	8607	-317
1118	8605	-134
1118	8606	-105
1118	8607	-295
1119	8605	-169
1119	8606	-19
1119	8607	-278
1120	8605	-147
1120	8606	-74
1120	8607	-283
1121	8605	-142
1121	8606	-96
1121	8607	-293
1122	8605	-160
1122	8606	-6
1122	8607	-302
1123	8605	-377
1123	8606	681
1123	8607	-50
1124	8605	-73
1124	8606	213
1124	8607	296
1125	8605	307
1125	8606	304
1125	8607	-318
1126	8605	-384
1126	8606	664
1126	8607	-48
1127	8605	-148
1127	8606	136
1127	8607	90
1128	8605	-136
1128	8606	-108
1128	8607	-292
1129	8605	-134.73
1129	8606	-110.92
1129	8607	-292.66
1130	8605	-263
1130	8606	6
1130	8607	431
1131	8605	-134
1131	8606	229
1131	8607	-29
1132	8605	-206
1132	8606	172
1132	8607	-6
1133	8605	-87
1133	8606	-98
1133	8607	-121
1134	8605	-87
1134	8606	-96
1134	8607	-120
1135	8605	-103
1135	8606	-106
1135	8607	-141
1136	8605	-104
1136	8606	-101
1136	8607	-140
1137	8605	-130
1137	8606	-117
1137	8607	-151
1138	8605	-86
1138	8606	-96
1138	8607	-120
1139	8605	-87
1139	8606	-95
1139	8607	-120
1140	8605	-84
1140	8606	-95
1140	8607	-130
1141	8605	-117
1141	8606	-132
1141	8607	-164
1142	8605	-97
1142	8606	-103
1142	8607	-120
1143	8605	-97
1143	8606	-88
1143	8607	-135
1144	8605	-107
1144	8606	-88
1144	8607	-149
1145	8605	-84
1145	8606	-107
1145	8607	-120
1146	8605	-82.981
1146	8606	-99.719
1146	8607	-110.709
1146	8608	-0.5076
1146	8609	0.1503
1146	8610	0.3898
1146	8611	-0.3143
1147	8605	-1.51
1147	8606	-0.84
1147	8607	-3.5
1147	8608	-1.893
1147	8609	-0.687
1147	8610	-2.764
1147	8611	0.609
1148	8605	-130
1148	8606	110
1148	8607	-13
1149	8605	0
1149	8606	0
1149	8607	0
1150	8605	0
1150	8606	0
1150	8607	0
1151	8605	84
1151	8606	-22
1151	8607	209
1152	8605	-637
1152	8606	-549
1152	8607	-203
1153	8605	217
1153	8606	823
1153	8607	299
1154	8605	209
1154	8606	818
1154	8607	290
1155	8605	282
1155	8606	726
1155	8607	254
1156	8605	295
1156	8606	736
1156	8607	257
1157	8605	-97
1157	8606	787
1157	8607	86
1158	8605	-11
1158	8606	851
1158	8607	5
1159	8605	-130
1159	8606	29
1159	8607	364
1160	8605	-90
1160	8606	40
1160	8607	88
1161	8605	-133
1161	8606	-77
1161	8607	-51
1162	8605	-133
1162	8606	-79
1162	8607	-72
1163	8605	-74
1163	8606	-130
1163	8607	42
1164	8605	41
1164	8606	-220
1164	8607	-134
1165	8605	639
1165	8606	405
1165	8607	60
1166	8605	31
1166	8606	146
1166	8607	47
1167	8605	-81
1167	8606	-84
1167	8607	115
1168	8605	-92
1168	8606	-93
1168	8607	122
1169	8605	-225
1169	8606	-65
1169	8607	9
1170	8605	-3
1170	8606	142
1170	8607	183
1171	8605	0
1171	8606	125
1171	8607	194
1172	8605	-10
1172	8606	158
1172	8607	187
1173	8605	-8
1173	8606	160
1173	8607	176
1174	8605	-9
1174	8606	161
1174	8607	179
1175	8605	-8
1175	8606	159
1175	8607	175
1176	8605	-5
1176	8606	135
1176	8607	172
1177	8605	-4
1177	8606	154
1177	8607	178
1178	8605	1
1178	8606	140
1178	8607	165
1179	8605	-7
1179	8606	162
1179	8607	188
1180	8605	-9
1180	8606	157
1180	8607	184
1181	8605	-22
1181	8606	160
1181	8607	190
1182	8605	4
1182	8606	159
1182	8607	188
1183	8605	-7
1183	8606	139
1183	8607	181
1184	8605	0
1184	8606	125
1184	8607	201
1185	8605	-9
1185	8606	152
1185	8607	178
1186	8605	11
1186	8606	114
1186	8607	195
1187	8605	-12
1187	8606	130
1187	8607	190
1188	8605	0
1188	8606	0
1188	8607	0
1189	8605	-247
1189	8606	-148
1189	8607	369
1190	8605	-243
1190	8606	-192
1190	8607	477
1191	8605	-249
1191	8606	-156
1191	8607	381
1192	8605	-10
1192	8606	375
1192	8607	165
1193	8605	-168
1193	8606	-60
1193	8607	320
1194	8605	601.705
1194	8606	84.263
1194	8607	485.227
1194	8608	-4.7354
1194	8609	-1.3145
1194	8610	-5.393
1194	8611	-2.3887
1195	8605	375
1195	8606	-111
1195	8607	431
1196	8605	371
1196	8606	-112
1196	8607	434
1197	8605	371
1197	8606	-111
1197	8607	434
1198	8605	384
1198	8606	-111
1198	8607	425
1199	8605	370
1199	8606	-108
1199	8607	434
1200	8605	-148
1200	8606	51
1200	8607	-291
1201	8605	-288
1201	8606	175
1201	8607	-376
1202	8605	-270
1202	8606	188
1202	8607	-388
1203	8605	-270
1203	8606	183
1203	8607	-390
1204	8605	-305
1204	8606	243
1204	8607	-442
1205	8605	-282
1205	8606	169
1205	8607	-371
1206	8605	-278
1206	8606	171
1206	8607	-367
1207	8605	-298
1207	8606	159
1207	8607	-369
1208	8605	-279
1208	8606	175
1208	8607	-379
1209	8605	-295
1209	8606	173
1209	8607	-371
1210	8605	0
1210	8606	0
1210	8607	0
1211	8605	164
1211	8606	138
1211	8607	-189
1212	8605	-57
1212	8606	1
1212	8607	-41
1213	8605	-62
1213	8606	-1
1213	8607	-37
1214	8605	-61
1214	8606	2
1214	8607	-48
1215	8605	-60
1215	8606	-2
1215	8607	-41
1216	8605	-75
1216	8606	-1
1216	8607	-44
1217	8605	-44
1217	8606	6
1217	8607	-36
1218	8605	-48
1218	8606	3
1218	8607	-44
1219	8605	-47
1219	8606	26
1219	8607	-42
1220	8605	-53
1220	8606	3
1220	8607	-47
1221	8605	-61
1221	8606	2
1221	8607	-33
1222	8605	-58
1222	8606	0
1222	8607	-44
1223	8605	-45
1223	8606	12
1223	8607	-33
1224	8605	-45
1224	8606	8
1224	8607	-33
1225	8605	-355
1225	8606	21
1225	8607	72
1226	8605	616
1226	8606	97
1226	8607	-251
1227	8605	-189
1227	8606	-242
1227	8607	-91
1228	8605	-679
1228	8606	669
1228	8607	-48
1229	8605	506
1229	8606	-122
1229	8607	611
1230	8605	-148
1230	8606	507
1230	8607	685
1231	8605	-148
1231	8606	507
1231	8607	685
1232	8605	-146
1232	8606	507
1232	8607	687
1233	8605	-158
1233	8606	507
1233	8607	676
1234	8605	-155
1234	8606	171
1234	8607	37
1235	8605	-265
1235	8606	120
1235	8607	-358
1236	8605	-116
1236	8606	-50.47
1236	8607	141.69
1236	8608	-0.23
1236	8609	-0.39
1236	8610	-0.344
1236	8611	0.0983
1237	8605	0
1237	8606	0
1237	8607	4.5
1237	8608	0
1237	8609	0
1237	8610	0.554
1237	8611	0.2263
1238	8605	0
1238	8606	0
1238	8607	4.5
1238	8608	0
1238	8609	0
1238	8610	0.554
1238	8611	0.219
1239	8605	0
1239	8606	0
1239	8607	-2.6
1239	8608	0
1239	8609	0
1239	8610	0.26
1239	8611	-0.6063
1240	8605	0
1240	8606	0
1240	8607	1.9
1240	8608	0
1240	8609	0
1240	8610	0.814
1240	8611	-0.38
1241	8657	
1241	8658	
1243	8657	
1243	8658	
1245	8605	-112
1245	8606	-77
1245	8607	-145
1246	8605	-333
1246	8606	-222
1246	8607	114
1247	8605	283
1247	8606	682
1247	8607	231
1248	8605	-24
1248	8606	-15
1248	8607	5
1249	8605	-2
1249	8606	152
1249	8607	149
1250	8605	2
1250	8606	204
1250	8607	105
1251	8605	-2
1251	8606	0
1251	8607	4
1252	8605	1
1252	8606	1
1252	8607	-1
1253	8605	-186
1253	8606	-93
1253	8607	310
1254	8605	28
1254	8606	-130
1254	8607	-95
1255	8605	-123
1255	8606	-206
1255	8607	219
1256	8605	-346
1256	8606	-1
1256	8607	224
1258	8602	-74.04513
1259	8602	-9.0754862
1260	8602	106.482779
1261	8602	-17.4
1262	8602	12.27084
1263	8602	106.482779
1264	8602	4.220471
1265	8602	2.5969213
1266	8602	2.5969213
1268	8602	106.482779
1269	8602	18.03298
1270	8602	23.4258815
1271	8605	615.64
1271	8606	102.08
1271	8607	-255.81
1272	8605	-199.87
1272	8606	74.79
1272	8607	246.62
1273	8605	-56
1273	8606	75.77
1273	8607	15.31
1273	8608	-0.37
1273	8609	-0.2
1273	8610	-0.21
1273	8611	-1.01
1274	8605	-40.595
1274	8606	-18.55
1274	8607	-69.339
1274	8608	-2.508
1274	8609	-1.832
1274	8610	2.611
1274	8611	-4.299
1275	8605	-84
1275	8606	-97
1275	8607	-117
1276	8605	-84
1276	8606	37
1276	8607	437
1277	8605	-168
1277	8606	-72
1277	8607	314
1278	8605	-127.8
1278	8606	-52.3
1278	8607	152.9
1279	8605	-128.5
1279	8606	-53
1279	8607	153.4
1280	8605	-117.763
1280	8606	-51.51
1280	8607	139.061
1280	8608	-0.292
1280	8609	-0.443
1280	8610	-0.277
1280	8611	-0.191
1282	8605	-404.78
1282	8606	685.68
1282	8607	45.47
1283	8605	0
1283	8606	0
1283	8607	0
1284	8605	-157
1284	8606	-2
1284	8607	-299
1285	8605	-175
1285	8606	-23
1285	8607	-303
1286	8605	-403
1286	8606	684
1286	8607	41
1287	8605	28
1287	8606	-121
1287	8607	-77
1288	8605	23
1288	8606	-124
1288	8607	-82
1289	8605	26
1289	8606	-121
1289	8607	-78
1290	8605	24
1290	8606	-124
1290	8607	-82
1291	8605	15
1291	8606	-130
1291	8607	-84
1292	8605	24
1292	8606	-130
1292	8607	-92
1293	8605	28
1293	8606	-121
1293	8607	-77
1294	8605	-73
1294	8606	-247
1294	8607	227
1296	8605	-61.702
1296	8606	284.488
1296	8607	472.052
1297	8605	-115.064
1297	8606	-87.39
1297	8607	-101.716
1297	8608	0.058
1297	8609	-4.001
1297	8610	2.062
1297	8611	9.366
1298	8605	-82.875
1298	8606	-57.097
1298	8607	-156.768
1298	8608	2.158
1298	8609	-1.524
1298	8610	0.982
1298	8611	-0.359
1299	8605	-138.527
1299	8606	-91.999
1299	8607	-114.591
1299	8608	0.14
1299	8609	-3.363
1299	8610	2.217
1299	8611	11.748
1300	8605	-73.472
1300	8606	-51.66
1300	8607	-112.482
1300	8608	-0.953
1300	8609	-4.6
1300	8610	2.368
1300	8611	0.586
1301	8605	219.315
1301	8606	168.975
1301	8607	-166.145
1301	8608	-0.198
1301	8609	-5.926
1301	8610	2.356
1301	8611	-57.104
1302	8605	0
1302	8606	0
1302	8607	0
1302	8608	0
1302	8609	0
1302	8610	0
1302	8611	0
1303	8605	43.822
1303	8606	-108.842
1303	8607	-119.585
1303	8608	1.455
1303	8609	-0.761
1303	8610	0.737
1303	8611	0.549
1304	8605	210
1304	8606	814
1304	8607	289
1305	8605	-147
1305	8606	506
1305	8607	687
1306	8605	682
1306	8606	-203
1306	8607	480
1307	8605	-2
1307	8606	374
1307	8607	172
1308	8605	-0.9738
1308	8606	1.9453
1308	8607	0.5486
1308	8608	-1.3357e-07
1308	8609	-4.872e-08
1308	8610	-5.507e-08
1308	8611	0
1309	8605	582
1309	8606	105
1309	8607	414
1309	8608	-1.04
1309	8609	-0.35
1309	8610	3.08
1309	8611	8.3
1310	8605	24
1310	8606	-123
1310	8607	-94
1310	8608	-0.02
1310	8609	0.25
1310	8610	0.13
1310	8611	1.1
1311	8605	-89.5
1311	8606	-93.8
1311	8607	-123.1
1311	8608	0
1311	8609	0
1311	8610	-0.156
1311	8611	1.2
1312	8656	
1313	8656	
1314	8605	446.448
1314	8606	-125.157
1314	8607	542.06
1314	8608	0.15
1314	8609	0.247
1314	8610	0.842
1314	8611	-20.489
1315	8605	535.948
1315	8606	-31.357
1315	8607	665.16
1315	8608	0.15
1315	8609	0.247
1315	8610	0.998
1315	8611	-21.689
1316	8605	-70.9
1316	8606	-151.8
1316	8607	-41.4
1317	8605	-37.2
1317	8606	-370.6
1317	8607	-228.5
1318	8605	-42.01
1318	8606	-332.21
1318	8607	-229.75
1319	8605	-40
1319	8606	-354
1319	8607	-224
1320	8605	-37.2
1320	8606	-370.6
1320	8607	-224
1320	8608	0
1320	8609	0
1320	8610	0.554
1320	8611	0.219
1321	8605	-41.8
1321	8606	-342.2
1321	8607	-228.2
1322	8605	-55.5
1322	8606	-348
1322	8607	-229.2
1323	8605	-43
1323	8606	-337
1323	8607	-233
1324	8605	-48
1324	8606	-345
1324	8607	-231
1325	8605	-48.6
1325	8606	-345.1
1325	8607	-230.8
1326	8605	-41.057
1326	8606	-374.564
1326	8607	-226.287
1326	8608	0
1326	8609	0
1326	8610	0.554
1326	8611	0.219
1327	8605	-50.9
1327	8606	-347.6
1327	8607	-231
1328	8605	0
1328	8606	0
1328	8607	0
1329	8605	-252.95
1329	8606	-4.11
1329	8607	-96.38
1330	8605	-252.95
1330	8606	-4.11
1330	8607	-96.38
1331	8605	0
1331	8606	0
1331	8607	0
1331	8608	0
1331	8609	0
1331	8610	0
1331	8611	0
1332	8605	21.53219
1332	8606	-97.00027
1332	8607	-60.74046
1332	8608	-0.99548
1332	8609	-0.58147
